Transaction_ID,Country,Product,Import_Export,Shipping_Method,Port,Category,Quantity,Value,Date,Customs_Code,Weight
398fcb5b-182b-44ce-aa2a-edb7ddd29383,Estonia,it,Export,Air,Brettville,Clothing,1872,5483.29,15-07-2023,983092,4647.15
98f7d999-b5cb-46aa-ae52-7381ab031abb,Botswana,accept,Export,Land,East Jason,Furniture,8073,4383.84,10-06-2023,128733,4148.3
afec8963-ed09-4c78-ac9f-94e049e08658,French Guiana,attention,Export,Land,New Reneeport,Toys,2864,7410.14,11-11-2020,917039,2323.99
120b0ba5-6499-4fe8-bbac-48149e5d1317,New Zealand,some,Export,Sea,Smithberg,Furniture,4747,7410.27,02-06-2020,123775,495.95
4a49dccf-de79-4933-bb6b-68e0475aec0b,Djibouti,party,Export,Air,Juarezchester,Clothing,1385,9261.53,29-02-2024,644496,783.65
7ebd5c30-5b22-43d8-bacd-66ad4ab2cd78,Romania,I,Export,Air,North Frank,Furniture,2321,8026.29,04-02-2024,425309,845.42
a5155cc6-0a46-48d2-9713-6340b64cdb0c,Wallis and Futuna,religious,Export,Air,East Katherine,Clothing,3078,5887.83,02-01-2022,969265,2020.72
cfa0269d-7dd5-46b3-b78b-726aac05d6fc,El Salvador,maybe,Export,Air,Lynchhaven,Machinery,5187,947.42,28-06-2024,143501,566.72
76e4fdd1-c94b-4438-b8cb-e5d762056a36,Brunei Darussalam,door,Export,Land,Lisastad,Machinery,5846,3967.08,25-12-2021,672700,4093.42
54dba842-f6ad-40ea-bdbe-f8c967a806db,Saint Barthelemy,security,Export,Air,Johnsonshire,Toys,7031,1690.28,20-04-2022,146517,1046.07
758fbd39-82ac-4d1f-b989-39b0f862af07,Burundi,than,Export,Air,Annaton,Machinery,2621,4812.43,03-04-2023,541154,4904.65
e3e702b6-9187-4208-a821-8e8b6259459c,Tanzania,serious,Export,Land,West Carmen,Clothing,2279,6867.07,18-04-2020,999783,4692.58
e6f13404-253b-4abe-8db8-b7e7d14a8bbb,Panama,upon,Export,Sea,Chaveztown,Furniture,8240,5300.58,14-01-2021,879718,3825.61
5a3d8ebe-7524-4fe5-828d-c9c083ea72a6,Malta,open,Export,Sea,North Craig,Clothing,4904,5051.51,25-09-2020,681204,3996.49
944f8cbe-8c25-4232-bf5c-5b22fc9cb128,Cuba,purpose,Export,Sea,Transide,Furniture,8549,1171.88,02-12-2020,272600,2368.06
46a0ec33-71f3-453f-bb6e-32fcafd973d2,Kazakhstan,left,Export,Land,Aprilhaven,Furniture,5427,2025.56,18-12-2022,245070,3998.57
81df7030-1998-46ed-919f-1182cfc18599,United States Minor Outlying Islands,property,Export,Land,West Meganside,Furniture,4763,9552.71,12-04-2020,924024,3294.27
78770096-88ab-4f4f-bb7e-5beaf654fecd,Dominica,dark,Export,Land,Lake Marvin,Machinery,1690,1439.52,12-09-2021,389745,1513.79
55a36033-41b5-4cba-9ddd-d1ac8cabb67a,Venezuela,present,Export,Land,Kristinfort,Clothing,9158,3895.6,06-05-2020,760799,3268.32
cba9b8ad-582e-4e31-9b7a-5a868d90c2fc,Kazakhstan,crime,Export,Air,North Jacob,Electronics,2537,5380.89,07-02-2020,864805,11.41
c7a7f10b-9834-49eb-a6f5-c122740a1b93,Tonga,present,Export,Air,Richardstad,Machinery,5142,4214.63,16-05-2021,107780,2048.24
6bba7a58-c27f-4ec9-b879-e38ddf5e8676,Uzbekistan,space,Export,Sea,Mclaughlinton,Electronics,2077,2402.36,08-03-2024,292817,3321.7
2bd42f19-1689-4383-9db2-f23705b03e40,Oman,section,Export,Land,Earlchester,Toys,3940,5791.91,25-07-2023,122132,4557.1
3897d4b3-3e02-40e8-812a-ed0e1cee4c58,Namibia,drive,Export,Land,Sydneyberg,Toys,8025,6387.8,02-06-2023,124319,3482.33
874eb695-910a-416b-b12d-4df6872cfef7,Iceland,yeah,Export,Land,Breannaborough,Toys,895,9288.6,07-06-2022,501517,3163.55
e1d37691-0934-4315-817b-850e6c42358c,Peru,page,Export,Sea,Knightshire,Clothing,4013,5026.22,24-07-2024,619270,3742.58
ae80d976-b6d5-4892-b0ea-45596b1d43f5,Uzbekistan,hold,Export,Land,New Dorothyview,Toys,4471,8361.34,15-12-2023,828857,1928.35
926ce6b7-4399-4d1e-90c4-76335f86ec06,Cuba,relationship,Export,Land,Port Victoria,Clothing,1858,8066.38,14-11-2023,851932,2689.11
d8c52567-622b-4634-9658-43ed94a7307a,Romania,red,Export,Air,Melaniestad,Electronics,4042,3421.42,04-05-2024,207281,2774.58
27832056-bf28-4c69-9dbc-900d1b1cc8f9,North Macedonia,receive,Export,Sea,Grayside,Toys,1209,7240.64,05-06-2023,917775,4115.29
78ba78ef-38f4-489d-91cf-bf4d63d2b167,Isle of Man,than,Export,Air,South Robertoview,Clothing,8796,5974.1,03-02-2022,514887,4710.33
12c7fbb1-ab03-436f-a526-292a4b5b9423,South Africa,away,Export,Sea,East Daleview,Furniture,3620,7072.14,12-09-2019,523157,2052.28
f05eb869-f619-4faa-9669-6e396bea3b9c,Equatorial Guinea,hit,Export,Air,Karenmouth,Clothing,4518,8654.65,24-12-2023,461557,1435.57
34bc2987-8db8-4498-b009-e732c3b355ce,Saint Helena,poor,Export,Sea,Port Angela,Clothing,6445,8103.81,13-10-2021,584268,1837.87
806f11c4-161e-4a61-9562-351918be2aa9,Saint Lucia,education,Export,Sea,South Amber,Furniture,7283,7941.74,23-10-2019,702226,4483.66
dba20bbb-7dd0-4901-88a3-63e4432cac84,Eritrea,fish,Export,Sea,Swansonshire,Toys,9808,7401.48,14-03-2023,888995,300.55
d3abbc10-1cf0-46b3-aa38-9d0b11c4a413,Congo,security,Export,Land,Aprilberg,Furniture,5746,473.16,17-09-2022,108027,4196.44
e7e655ca-4a99-47df-b635-70f09e4021cf,French Polynesia,guess,Export,Air,Christineview,Furniture,7774,254.4,06-01-2023,557982,3601.87
9e18a3eb-5c8f-426e-bce5-bdb7aeb859de,Montserrat,under,Export,Sea,Port Kevin,Electronics,4307,1729.69,20-02-2020,201710,3412.54
742249de-c6e0-4f95-963e-8aa5788f7dac,Estonia,yes,Export,Air,Sotoport,Machinery,584,5926.26,30-11-2023,243944,2068.14
f0c09623-2172-4072-a809-b14f95219a05,Saint Barthelemy,gas,Export,Air,Austinchester,Clothing,7236,6278.75,28-11-2022,450097,2696.09
2c633460-98d6-4750-91fb-4d63cfc3947e,Kenya,girl,Export,Sea,Sandyshire,Electronics,7782,621.69,16-07-2024,167878,4353.35
b833d8e0-1f66-4027-be46-8b8e83f11976,Azerbaijan,stuff,Export,Air,Port Stephenland,Machinery,4371,6598.89,10-08-2023,894129,2777.14
54ff0336-ea20-4095-805b-004ca36be292,New Zealand,management,Export,Air,Jeffport,Furniture,9462,1104.97,12-11-2021,287978,4135.88
b77f8769-8e43-4b50-8aa2-46cf11033a68,Antigua and Barbuda,although,Export,Land,Campbellton,Furniture,2012,4722.26,12-05-2020,739235,3982.85
8c00c12b-c919-4ab3-99f8-c9352242a25b,Ethiopia,over,Export,Sea,Ronaldhaven,Electronics,4545,3092.7,01-06-2021,224063,3825.69
2bea36bf-abb4-4567-be0d-aa561f278aa0,Guernsey,enjoy,Export,Air,Scottshire,Clothing,9034,575.82,29-07-2022,173671,2937.85
87635e6a-6b20-4324-a1a9-436b61b4648f,Pitcairn Islands,analysis,Export,Sea,Port Matthewberg,Toys,9545,4399.04,06-07-2021,582371,3049.21
2abe3557-bfa6-42e0-a97a-f6fa1794c77e,Dominican Republic,live,Export,Sea,Jamesburgh,Clothing,2559,3019.34,11-01-2024,403564,4528.68
272a9612-5de3-4127-8107-a5142600d1cb,Russian Federation,senior,Export,Air,Port Erikaton,Electronics,959,8037.33,05-11-2019,213631,2684.76
1c487f4c-935d-4833-a01c-05221f097d38,Cyprus,miss,Export,Land,South Pamelabury,Toys,3851,7980.36,26-11-2023,866464,308.85
a94d152f-2058-4134-95ca-5819767bc1ab,Myanmar,child,Export,Land,Julieberg,Toys,5064,2408.59,24-06-2020,165970,3709.85
ed499474-7aaf-47bb-be3c-eccc9396e05b,Bahamas,health,Export,Sea,Andrewside,Clothing,2291,1874.87,24-11-2019,133855,3311.66
ccd441c3-f868-478f-9e5a-9bdfea9b014f,Thailand,often,Export,Sea,South Natasha,Toys,9857,8274.73,03-10-2020,414404,51.16
36760068-ec56-44dc-9ca0-ea6a793d7892,Slovenia,business,Export,Air,Johnsonchester,Furniture,9928,3475.43,01-12-2022,392334,3588.73
7d8b7588-7fe7-4d64-84d5-8f8da57aa8c5,Pitcairn Islands,thousand,Export,Sea,Longborough,Toys,118,8286.41,01-03-2021,863075,3624.08
1c770299-b8fc-4066-a545-e4ddf3c4fa68,Pitcairn Islands,from,Export,Air,East Joseph,Clothing,1842,1160.99,02-05-2021,128437,3482.14
4c3a8a16-8ebc-4c79-9916-2dba028bfb58,United Arab Emirates,environment,Export,Land,Kaiserside,Machinery,6059,3870.45,17-06-2024,646369,2681.78
15a137d0-e7bb-462b-a26a-61dc9bf75163,Korea,agree,Export,Air,South Rebecca,Electronics,5836,4753.44,07-11-2020,854902,994.54
fb167ea8-30ea-4ce8-aa20-5311c4b4f0bc,Vanuatu,type,Export,Sea,South Shane,Electronics,211,1582.94,16-03-2020,558592,2361.63
a3bedc07-cce5-4c46-9ce5-530ad62bc8f5,Gabon,so,Export,Air,Millermouth,Electronics,1073,7593.55,17-08-2021,627279,313.9
8755aad8-6c8a-4fda-96e3-de8f1e5c037a,Tajikistan,organization,Export,Sea,Cindyborough,Toys,4188,6680.55,10-12-2021,900365,3256.79
d952a317-6216-4f61-8bb6-ecc64000c8e2,Taiwan,song,Export,Land,Rosschester,Electronics,669,7128.18,15-07-2020,277729,1599.12
6feee44f-9211-4f32-828d-4d65649a54e9,Vietnam,beautiful,Export,Air,East Samantha,Furniture,7284,9006.4,02-05-2022,498220,1661.69
4dd941c7-3c03-4805-8458-7548595e519b,Ireland,amount,Export,Sea,North Adrienneberg,Clothing,7230,8435.24,16-04-2022,413878,3239.57
10d91dbc-68ad-4327-898f-3bfc54bcb4b8,Zambia,moment,Export,Air,Christopherberg,Furniture,8867,3849.7,23-10-2019,174353,4309.16
3aab0c5f-deda-4b64-b1bf-d09829207f10,France,economy,Export,Air,West Michelefort,Furniture,1709,4887.55,21-01-2022,465150,2395.19
958c5d10-219e-4783-9f23-d371aeda2522,Ethiopia,low,Export,Sea,Ravenmouth,Toys,2514,9554.21,16-03-2022,199201,3532.51
6a666f9a-eacc-485e-850b-cd7c7c5b4181,Albania,family,Export,Sea,North Michael,Toys,3278,9892.69,08-03-2021,431343,242.87
4bb1f372-7e2d-4bbb-9647-26b0eb1ccbb9,Madagascar,surface,Export,Sea,Whitestad,Machinery,3304,5905.87,21-02-2023,116118,61.31
0e556882-f7ba-4e65-bb19-4aee9b53c67f,Iceland,positive,Export,Air,North Johnfurt,Clothing,2337,6098.21,11-06-2024,424166,434.14
9cf63359-21c1-44ab-9f1e-abcb5b50875e,Lao People's Democratic Republic,development,Export,Sea,North Travismouth,Furniture,907,7588.48,03-06-2024,244429,1821.92
f8531995-85c6-4312-8f4e-f783e6a8558f,Botswana,spend,Export,Air,Johnsonberg,Toys,232,7476.13,28-07-2020,480686,4747.14
576af3ce-03aa-4ca3-b842-f67c3ade4ea3,Denmark,pass,Export,Land,Davismouth,Toys,5844,7910.94,10-10-2022,508018,4830.76
5fdcfc72-ee31-4770-bc77-4f146db65a28,Ghana,sport,Export,Sea,North Johnland,Electronics,1106,4466.34,11-02-2022,291926,2089.23
c5c78731-588d-4567-9498-b32b3b9cb94d,Luxembourg,all,Export,Air,Port Josephmouth,Electronics,4976,5343.56,25-11-2019,955864,2477.47
1258f4bf-b326-4faf-9747-568eaa6ca4b0,Trinidad and Tobago,dinner,Export,Sea,Jessicaberg,Furniture,4479,4412.44,20-03-2023,618613,3305.49
70b156e7-f250-4aa4-ae3a-1943a445dec1,Cote d'Ivoire,firm,Export,Sea,Stephenchester,Furniture,1933,896.28,26-01-2022,511833,298.61
abf5db56-68d5-42cd-a9f6-f9a3766f3105,Vietnam,present,Export,Sea,West Garyfort,Clothing,7931,2628.35,06-11-2021,418599,2372.02
93f8cce4-9de3-43b6-96dd-61456c3d11cb,Samoa,loss,Export,Air,Hughesshire,Clothing,4648,745.59,12-10-2020,526542,1080.82
e3fb63e9-1985-4ed2-9640-0a6021e698bb,Kyrgyz Republic,light,Export,Land,Lake Erik,Furniture,2924,983.75,01-06-2022,635271,3109.62
f1c44eb5-c46c-4a64-bdb1-4526d7c382cc,Bulgaria,forget,Export,Air,Allenside,Clothing,451,241.83,21-10-2021,546506,348.51
02594acb-696e-4a4b-8caa-78d6abe144e9,Ecuador,civil,Export,Sea,New Barbara,Furniture,319,7123.63,17-08-2023,422633,1187.85
b9aab9a6-82b3-41c1-b084-81117e6b4fd0,Montenegro,lot,Export,Sea,Wigginsburgh,Toys,7083,6835.95,25-04-2020,192517,89.82
7b23c255-f6fd-449c-af16-30df64247fe5,El Salvador,bank,Export,Air,Wrightbury,Clothing,7293,9186.47,09-12-2023,910593,1086.42
bf1af3b5-6a17-4748-90f0-d8b78223ece4,Czech Republic,also,Export,Air,East Kimberly,Furniture,2726,1746.33,16-04-2022,480829,4542.44
254d7508-4754-405e-a9f9-2aaf1b7442de,Senegal,reduce,Export,Sea,Sanchezside,Toys,7488,1485.98,19-02-2023,261635,3185.25
13863010-1aae-46da-9225-b96d82d9814e,Liechtenstein,discussion,Export,Land,Thompsonside,Electronics,6899,6082.78,04-07-2021,190989,2703.73
4c967410-9590-4037-b24e-4d22a14778b9,American Samoa,happy,Export,Sea,Jeffreybury,Machinery,8111,9882.89,23-02-2024,777899,2896.1
fe845d97-5c9f-4f90-a7d6-f3ed19620a75,Italy,design,Export,Sea,Amyhaven,Electronics,2438,9363.05,26-09-2020,343888,472.63
377e0b9b-98b8-4366-b29a-892d51493944,Antigua and Barbuda,song,Export,Sea,North William,Clothing,5108,6272.19,28-05-2024,605642,2252.29
db3fe57f-3061-43f9-baa1-46ac571b5013,Guadeloupe,particularly,Export,Land,Hardybury,Furniture,2186,2796.66,08-08-2021,989695,1314.68
74f78ab7-9337-454c-9493-5f113ba9e1ec,Iraq,ago,Export,Land,Lucasshire,Furniture,4736,5980.04,22-01-2020,694309,1153.97
ef05b062-e2a5-43a3-845f-5361ed953c7d,Angola,figure,Export,Air,East Stephanieborough,Electronics,5337,2130.9,25-07-2022,954271,4872.66
cef913af-6265-4fc3-8411-604a07b1ab63,Somalia,although,Export,Land,Lamberthaven,Toys,760,8797.13,07-07-2020,807458,2104.34
c6195463-3126-4502-8d7d-0bc16863c55a,Heard Island and McDonald Islands,sense,Export,Sea,Osbornville,Clothing,8536,3453.17,02-01-2023,484973,2482.21
c7f7e6f9-690b-4fe7-a3f9-33a5d3e50012,Morocco,item,Export,Land,Lake William,Toys,4422,2119.25,15-05-2020,307575,4783.8
0fe600cc-a67a-42de-a96d-b64de78f291b,Netherlands,those,Export,Air,Jerrymouth,Machinery,3337,6071.02,21-11-2019,195726,1036.32
d34da6c4-7508-4502-bb7d-70825ba5d243,Wallis and Futuna,discuss,Export,Land,South Gregory,Electronics,7555,1294.08,02-06-2022,551326,3196.28
d911f195-96b5-4c94-820e-5e7dc48ce086,Uganda,win,Export,Air,Drakeshire,Machinery,6703,3019.77,26-04-2024,313910,4899.71
02a19515-8faa-40db-a62a-5792eb6481d1,Canada,seven,Export,Sea,Lake Rebeccachester,Electronics,4847,6494.33,10-06-2020,432628,2570.61
a671f4d2-417a-4d2e-a90c-a1638d8d984e,Colombia,skin,Export,Sea,Lake Brianton,Electronics,5011,5573.52,06-09-2023,140204,2485.74
4116fa2a-6516-4c38-b97b-4fba3f6c2ed6,Gibraltar,vote,Export,Sea,Tonyaborough,Machinery,8365,6275.82,11-03-2022,694451,285.31
c4c8c32a-5705-404c-b9ce-70ca356ec9ff,Aruba,well,Export,Sea,Hannahchester,Clothing,7001,8202.55,08-08-2021,504550,2888.22
b0559061-2375-49fa-9646-65d1a9c429ce,Mozambique,community,Export,Land,Reneeshire,Electronics,156,3138.35,11-08-2020,211352,1383.55
269aae8a-ec0f-4b70-87ea-d31f5bddb5da,Senegal,mission,Export,Air,East Mark,Machinery,5852,1491.69,30-10-2022,695363,2736.48
fcd07b12-f4ba-4a31-a3e3-0d14e1b29967,Zambia,street,Export,Sea,Hardyburgh,Machinery,9641,8868.23,21-08-2021,961490,3959.61
a9427a19-e454-4ba2-84d2-8089fa6a1cb5,Italy,meet,Export,Sea,Port Alyssa,Toys,8201,7253.09,05-10-2021,657738,4892.17
ec7bb619-3a69-4bdb-98d2-6fcb28f569f4,Dominica,would,Export,Land,Nathanport,Furniture,3534,8227.82,29-05-2022,302525,3626.07
180d3fd4-4770-4449-b1ed-555f0feb42b8,Iran,begin,Export,Land,Port Margarettown,Toys,6958,1900.1,11-04-2020,475775,4019.27
3bc18e3b-ae74-48a2-a6fe-6d98460792c7,Vietnam,study,Export,Land,East Ronaldhaven,Machinery,6808,4728.87,23-04-2022,585973,4932.83
21c15b8c-095f-47f0-bbb8-0d973d1ae822,Sierra Leone,hotel,Export,Sea,Hendricksfurt,Clothing,8005,4782.17,31-12-2021,581820,3371.58
97e12208-c7eb-4294-be19-81796b5d928d,Cayman Islands,necessary,Export,Air,Lake Scott,Toys,9357,2675.41,16-06-2020,220451,4129.07
1553257f-0a6c-48f8-9329-9b21fa117602,Oman,owner,Export,Air,Spencerchester,Electronics,895,9229.01,18-01-2023,660803,2181.99
b45216b1-5be9-45a5-ae44-07e5d7ee2af0,Nauru,need,Export,Sea,West Matthew,Furniture,7532,2396.63,24-07-2024,514100,3172.82
de3746f3-5c7a-4302-83fa-2e6e81e90a00,Belgium,better,Export,Land,Lake Jessica,Electronics,1919,2416.85,09-03-2021,433760,2992.59
88a4c0ee-c626-4d80-a6fe-67a7f7f53f22,Heard Island and McDonald Islands,day,Export,Air,West Kim,Machinery,4539,3281.09,27-09-2023,368213,1728.75
f0584a82-42be-479f-ae03-79f6ac9ec7c5,Saudi Arabia,three,Export,Sea,Carrollland,Furniture,9020,1005.97,09-02-2022,500055,458.98
459196ba-b406-441a-a9a9-0cd5462300bc,Saint Lucia,reach,Export,Air,Jillianchester,Furniture,6271,4495.67,13-11-2020,698291,4626.62
687fb317-e6a6-4ff0-9eec-b7025b903afd,Cocos (Keeling) Islands,in,Export,Land,Linberg,Clothing,6610,9839.84,28-11-2023,810486,4654.58
f6920450-3f53-4500-8d9f-ce614a359335,Northern Mariana Islands,church,Export,Air,North Tonya,Electronics,4839,4044.32,24-05-2023,920907,139.84
d567a159-386b-49f6-985b-364fe701f07a,Ukraine,southern,Export,Land,Stouthaven,Furniture,518,1425.63,01-04-2021,792593,2080.12
44c33124-cfca-4e81-b9fc-be904e180c0a,Iceland,decide,Export,Air,Hughesmouth,Furniture,58,9161.63,15-04-2022,945073,3284.49
d2138820-7cda-4521-acb6-cd505f84d26a,Thailand,fall,Export,Sea,Crystalside,Furniture,6343,7682.38,25-10-2020,233469,970.6
39494293-63c7-4a5e-98c2-76d3e0bb5d6e,Tuvalu,ability,Export,Sea,North Bethanyfort,Clothing,9852,653.27,17-09-2021,310284,500.94
3b1b62b5-df62-4909-8e3f-b5c0c54cc68f,Barbados,respond,Export,Land,North Nicole,Machinery,2326,2830.29,31-12-2021,595787,2891.41
aad426b6-3826-4bd2-987f-dd03ee5b0404,Mexico,believe,Export,Air,Delacruzmouth,Electronics,3896,5424.59,04-07-2023,962285,851.8
147e232c-433b-455c-9771-d1bef752640d,Armenia,east,Export,Sea,Lake Heather,Furniture,908,7928.23,30-09-2020,858737,2244.03
5cc2a6c6-e508-4c6d-b426-870ac5756c4d,Syrian Arab Republic,exist,Export,Air,North Jeremy,Machinery,6439,6262.74,13-11-2020,661317,3476.74
baf6345b-49df-42aa-bf91-41714ee3bd79,Bhutan,how,Export,Land,Lake Nancyview,Toys,311,1942.67,08-10-2022,122934,3664.91
253eca8d-7936-4eb8-8620-5f56aeda4d4c,Lao People's Democratic Republic,water,Export,Air,Sarahbury,Electronics,5529,6318.58,20-01-2022,740948,1241.79
abdf8cbd-9545-4d0b-adb9-06d4a398633b,Georgia,street,Export,Land,Emilyton,Toys,4816,6301.14,04-07-2020,741669,1128.91
4ab46c64-1765-4865-bf8d-9c131731b264,Guernsey,project,Export,Land,South Teresamouth,Clothing,7916,6408.1,15-09-2021,384914,3190.13
bb96a4e7-6da5-4569-aabf-e5554435bb0c,Australia,behind,Export,Sea,Port Derrickside,Toys,4176,8962.07,16-11-2022,405123,417.94
f803d361-0ce0-43ef-9608-c1e50fdb6901,Niue,paper,Export,Air,South Christopherton,Clothing,8790,8530.87,14-08-2020,715813,1973.61
48a1c792-1751-4547-aea5-e3962361aba2,Albania,tree,Export,Sea,Kellerland,Toys,4580,7084.47,23-12-2020,493744,4488.78
d6ba013e-d7cf-42be-9eb8-8454a03c6744,Honduras,from,Export,Land,Codystad,Machinery,9072,2773.15,20-07-2023,534337,1229.12
8bbbaad8-054c-432f-ac94-3c2457e970c0,Vanuatu,direction,Export,Land,Joseberg,Clothing,1426,5993.2,24-11-2023,226780,327.79
36126b42-d797-4341-8cf2-2e3f268aa241,Equatorial Guinea,event,Export,Air,North Rachel,Furniture,2050,3212.74,15-01-2021,424521,2169.16
4fcc0100-f143-4135-8708-c49c0497861d,Kiribati,so,Export,Sea,South Walter,Furniture,6539,2951.64,15-02-2022,620813,4808.66
aafc551c-565a-4ac6-b47d-52e4b3243e82,Cambodia,artist,Export,Land,Quinnmouth,Machinery,7827,583.88,09-09-2023,112602,960.99
0217dc2e-b82c-4b71-9390-554e2cd6ba36,Bermuda,trouble,Export,Sea,Spencerstad,Toys,5120,5534.32,14-05-2021,842397,4912.64
d830dce4-dd79-44ba-a05c-424c79e4321e,Ethiopia,clearly,Export,Air,South Jimmy,Electronics,9883,8226.57,27-04-2021,219713,255.23
884459db-8f5f-42bc-98da-3a0208ba1389,Yemen,west,Export,Land,Williamland,Toys,8265,4088.09,23-01-2023,387163,4103.42
5908e4ea-8c4a-4af7-8601-22e2e73ee0a5,United Kingdom,interview,Export,Air,North Joseberg,Clothing,4216,4201.87,20-11-2019,284294,4230.88
1309f0d6-9324-4b3a-ab04-48a39afe6066,Romania,increase,Export,Sea,Lake David,Electronics,1888,8748.95,06-03-2020,105862,1002.96
567179ef-4f36-4b31-a442-afbb8d291438,Liberia,already,Export,Land,North Kennethmouth,Toys,3854,9715.62,23-12-2021,891625,3899.17
c23b473f-4b54-4c28-803a-23a7446949f0,Central African Republic,central,Export,Air,Port Christinafort,Electronics,339,9115.08,02-01-2021,585276,4001.18
07d035ff-bb42-4c8b-9c3c-2f19ea8ec8a2,Gibraltar,in,Export,Air,New Tiffany,Electronics,8091,9945.52,05-11-2023,663046,1735
c9cd7c0a-fab3-4bb2-82ad-d286f2b43ce7,Ukraine,something,Export,Sea,Lindsaymouth,Clothing,1849,967.5,07-07-2024,453536,960.91
a69e56c7-0cfd-4887-86c8-01834832c5bb,United Kingdom,whether,Export,Land,South Shannon,Clothing,4295,259.61,15-05-2020,607120,3828.15
5a60c944-1dcf-45be-ada5-f9dc51545d27,Mayotte,include,Export,Air,South Ronald,Machinery,6294,6556.88,04-12-2019,714505,3759.48
4cd9546c-c3ec-490b-83e6-979655fe6632,Syrian Arab Republic,part,Export,Air,New Deborahton,Toys,7363,8962.06,19-11-2023,939769,2523.54
beaae05a-bd02-45fb-ac20-dbd7b3f46502,Bosnia and Herzegovina,whatever,Export,Land,New Gerald,Electronics,4694,9048.08,10-01-2023,829734,4143.91
651c0256-528c-45f0-991e-a7d13ae3842e,Gambia,dog,Export,Air,West Crystal,Toys,3841,5714.53,28-11-2023,393789,1481.35
a9ef2c9c-d0e1-419e-8cc8-287e26f08f27,United States Virgin Islands,PM,Export,Land,New Andrechester,Machinery,2261,902.37,24-02-2020,944860,2074.29
ae2e7b05-59aa-4f42-958e-a0a9b1bc5b02,Brunei Darussalam,whether,Export,Sea,West Aaronchester,Electronics,7037,4203,01-12-2021,688147,4757.2
9bead3b4-0cdd-419f-b183-ea1c6fb10fe4,El Salvador,fine,Export,Air,Ambershire,Electronics,7293,6609.66,23-03-2023,101295,1391.71
5174406e-afd3-4877-9354-84fadd010e01,Guyana,degree,Export,Air,Kellyberg,Machinery,3804,5013.94,05-04-2024,388006,4079.62
e40f9410-7e2a-489a-abe0-3e337c0be0bd,Eritrea,senior,Export,Land,West Jerome,Electronics,1551,356.84,22-10-2021,745566,1859.17
a7ec290b-3ce2-4373-81b5-89f816a80ef6,Sudan,party,Export,Air,Paulland,Clothing,1305,1313.78,20-03-2022,791736,3900.62
07b92b18-d595-46d9-af58-94f9afec4b66,Netherlands Antilles,price,Export,Sea,Port Michaelland,Furniture,8098,8492,12-02-2023,237928,4186.82
a99cc65b-a024-43e4-9ae8-ced71f5e5f39,Puerto Rico,some,Export,Air,Farleyburgh,Toys,7015,3700.14,06-04-2023,172257,3060.39
bf6c4706-3f78-4748-944f-71566009cb72,Northern Mariana Islands,along,Export,Sea,West Christopherberg,Electronics,9752,6071.73,27-08-2022,756525,2571.47
f6498fb7-c009-45c8-b96c-786f75c54e11,Haiti,beyond,Export,Air,East Nicholaston,Machinery,4049,3690.53,14-11-2022,672210,3155.19
0b0cef7b-1841-4cc3-9069-5ef2ab733082,Australia,reason,Export,Sea,Mcdanielbury,Machinery,6870,3268.66,24-06-2024,718782,2421.25
eebf30d1-aea5-4e74-b379-15976f9ed5a6,Lesotho,machine,Export,Air,Harperside,Clothing,8979,135.7,18-10-2022,925688,3170.88
34bd9386-6584-4c9e-a736-5e7a1c13494d,San Marino,choice,Export,Land,Ryanland,Electronics,9054,6767.2,30-12-2023,243582,495.52
d058913f-6cea-42d9-9312-51ab8228167b,Moldova,project,Export,Sea,West Lonnie,Electronics,9243,1208.08,03-09-2020,366625,2899.19
b639189d-1fa7-43c2-8e84-402c0e2ef1ae,American Samoa,against,Export,Air,Zamorashire,Machinery,6030,8906.93,14-08-2020,578078,1381.38
a7247e04-52f7-4162-ad72-624ad979efbd,South Africa,gun,Export,Land,Edwardsstad,Furniture,2331,3382.79,18-12-2020,870131,4585.73
b11a67dc-b7f4-41c0-8e1e-ed33deb32e83,Monaco,born,Export,Land,Millsmouth,Electronics,944,6262.84,13-06-2024,183983,1250.39
055b74de-93f8-4bc0-9c0c-6f21789d799f,Saint Barthelemy,young,Export,Sea,North Johnstad,Clothing,5609,2287.32,22-11-2019,581787,3626.45
6d296658-90ca-4eef-a55a-d319c05f5880,Zimbabwe,family,Export,Sea,West Daniellefurt,Clothing,7108,8394.11,06-10-2021,299869,4523.4
e964c2c5-c1fb-4d84-8436-5156d4b6bccd,Tokelau,bad,Export,Land,Davidburgh,Electronics,469,4219.82,12-07-2023,498164,4402.88
89c751ae-ebb1-4998-a22b-13b0c34278e6,Holy See (Vatican City State),play,Export,Land,Michelleton,Electronics,6281,4378.4,09-07-2021,279032,4871.3
1a9d10a0-7dfd-4717-bc24-aa16674ae770,Cape Verde,recognize,Export,Sea,Alexborough,Toys,6463,8306.31,18-10-2022,998807,2623.52
06e5cd02-569b-4aa4-aa97-204f7f142bff,Nigeria,leader,Export,Air,Lake Michael,Furniture,8016,1068.01,16-06-2023,874599,955.43
db1e7ce8-75c8-4de8-8be4-87394dae9923,Tokelau,big,Export,Sea,Swansonfort,Electronics,7892,3232.41,21-08-2023,684961,1445.45
ade2aa78-caea-4502-8847-9d32d78b2276,Togo,land,Export,Sea,Evanhaven,Electronics,5705,3018.51,15-11-2020,862574,3237.61
a3a758ff-8776-40d3-b89f-6e48fa66efeb,Denmark,happy,Export,Land,Bookerland,Toys,5861,9328.38,26-08-2020,607785,4623.24
